episode,time_s,vehicle_id,position_m,speed_mps,lane,tail_pos_m,rear_pos_m,queue_length_m,ttc_conflicts
1,25.00,car_flow_E#10.0,0.745,14.146,0,,260.000,0.000,4
1,30.00,car_flow_E#10.0,68.206,13.203,0,,260.000,0.000,7
1,30.00,car_flow_E#10.1,23.300,13.105,1,,260.000,0.000,7
1,35.00,car_flow_E#10.0,137.766,13.808,0,,260.000,0.000,16
1,35.00,car_flow_E#10.1,88.737,13.053,1,,260.000,0.000,16
1,40.00,car_flow_E#10.0,207.573,14.393,0,,260.000,0.000,22
1,40.00,car_flow_E#10.2,59.294,13.529,1,,260.000,0.000,22
1,40.00,car_flow_E#10.1,157.597,13.609,1,,260.000,0.000,22
1,45.00,car_flow_E#10.1,183.032,1.000,0,,260.000,0.000,30
1,45.00,car_flow_E#10.0,275.138,13.102,0,,260.000,0.000,30
1,45.00,car_flow_E#10.3,35.085,11.394,1,,260.000,0.000,30
1,45.00,car_flow_E#10.2,124.404,13.640,1,,260.000,0.000,30
1,50.00,car_flow_E#10.1,220.338,12.014,0,,260.000,0.000,31
1,50.00,car_flow_E#10.0,343.894,12.095,0,,260.000,0.000,31
1,50.00,car_flow_E#10.3,90.769,11.607,1,,260.000,0.000,31
1,50.00,car_flow_E#10.2,149.962,1.000,1,,260.000,0.000,31
1,55.00,car_flow_E#10.3,145.336,10.880,0,,260.000,0.000,37
1,55.00,car_flow_E#10.1,287.793,13.404,0,,260.000,0.000,37
1,55.00,car_flow_E#10.4,24.396,15.521,1,,260.000,0.000,37
1,55.00,car_flow_E#10.2,188.882,12.124,1,,260.000,0.000,37
1,55.00,car_flow_E#10.0,362.465,0.072,1,,260.000,0.000,37
1,60.00,car_flow_E#10.3,201.292,11.753,0,,260.000,0.000,36
1,60.00,car_flow_E#10.2,253.609,12.452,0,,260.000,0.000,36
1,60.00,car_flow_E#10.1,349.858,10.188,0,,260.000,0.000,36
1,60.00,car_flow_E#10.4,102.538,15.670,1,,260.000,0.000,36
1,60.00,car_flow_E#10.0,362.519,0.000,1,,260.000,0.000,36
1,65.00,car_flow_E#10.3,257.551,10.895,0,,260.000,0.000,42
1,65.00,car_flow_E#10.2,316.912,12.229,0,,260.000,0.000,42
1,65.00,car_flow_E#10.1,362.513,0.014,0,,260.000,0.000,42
1,65.00,car_flow_E#10.4,180.426,15.570,1,,260.000,0.000,42
