episode,time_s,vehicle_id,position_m,speed_mps,lane,tail_pos_m,rear_pos_m,queue_length_m,ttc_conflicts
1,30.00,car_flow_E#10.0,7.658,12.911,0,,260.000,0.000,0
1,35.00,car_flow_E#10.0,71.791,12.695,0,,260.000,0.000,0
1,35.00,car_flow_E#10.1,66.661,14.410,1,,260.000,0.000,0
1,40.00,car_flow_E#10.0,135.702,12.773,0,,260.000,0.000,0
1,40.00,car_flow_E#10.1,138.937,14.371,1,,260.000,0.000,0
1,45.00,car_flow_E#10.0,199.876,12.971,0,,260.000,0.000,0
1,45.00,car_flow_E#10.2,10.952,13.739,1,,260.000,0.000,0
1,45.00,car_flow_E#10.1,173.969,3.709,1,,260.000,0.000,0
1,50.00,car_flow_E#10.3,46.077,13.661,0,,260.000,0.000,0
1,50.00,car_flow_E#10.0,264.150,12.806,0,,260.000,0.000,0
1,50.00,car_flow_E#10.2,79.716,13.652,1,,260.000,0.000,0
1,50.00,car_flow_E#10.1,192.414,6.627,1,,260.000,0.000,0
1,55.00,car_flow_E#10.3,113.796,13.574,0,,260.000,0.000,0
1,55.00,car_flow_E#10.0,328.366,12.730,0,,260.000,0.000,0
1,55.00,car_flow_E#10.4,33.005,14.070,1,,260.000,0.000,0
1,55.00,car_flow_E#10.2,148.556,13.888,1,,260.000,0.000,0
1,55.00,car_flow_E#10.1,252.563,14.630,1,,260.000,0.000,0
1,60.00,car_flow_E#10.3,181.574,13.569,0,,260.000,0.000,0
1,60.00,car_flow_E#10.0,362.519,0.017,0,,260.000,0.000,0
1,60.00,car_flow_E#10.4,104.152,14.282,1,,260.000,0.000,0
1,60.00,car_flow_E#10.2,181.158,3.156,1,,260.000,0.000,0
1,60.00,car_flow_E#10.1,325.183,14.461,1,,260.000,0.000,0
1,65.00,car_flow_E#10.3,249.304,13.667,0,,260.000,0.000,0
1,65.00,car_flow_E#10.0,362.519,0.000,0,,260.000,0.000,0
1,65.00,car_flow_E#10.4,168.997,11.050,1,,260.000,0.000,0
1,65.00,car_flow_E#10.2,198.903,6.807,1,,260.000,0.000,0
1,65.00,car_flow_E#10.1,362.087,1.816,1,,260.000,0.000,0
1,70.00,car_flow_E#10.5,56.297,11.858,0,,260.000,0.000,2
1,70.00,car_flow_E#10.3,316.833,13.364,0,,260.000,0.000,2
1,70.00,car_flow_E#10.0,362.519,0.000,0,,260.000,0.000,2
1,70.00,car_flow_E#10.6,63.405,16.618,1,,260.000,0.000,2
1,70.00,car_flow_E#10.4,198.080,6.894,1,,260.000,0.000,2
1,70.00,car_flow_E#10.2,258.789,13.710,1,,260.000,0.000,2
1,70.00,car_flow_E#10.1,362.519,0.000,1,,260.000,0.000,2
1,75.00,car_flow_E#10.5,115.078,11.822,0,,260.000,0.000,2
1,75.00,car_flow_E#10.2,323.523,9.981,0,,260.000,0.000,2
1,75.00,car_flow_E#10.3,353.043,2.346,0,,260.000,0.000,2
1,75.00,car_flow_E#10.0,362.519,0.000,0,,260.000,0.000,2
1,75.00,car_flow_E#10.6,146.279,16.663,1,,260.000,0.000,2
1,75.00,car_flow_E#10.4,257.068,14.090,1,,260.000,0.000,2
1,75.00,car_flow_E#10.1,362.519,0.000,1,,260.000,0.000,2
1,80.00,car_flow_E#10.5,173.714,11.784,0,,260.000,0.000,2
1,80.00,car_flow_E#10.2,359.651,8.449,0,,260.000,0.000,2
1,80.00,car_flow_E#10.7,77.050,16.783,1,,260.000,0.000,2
1,80.00,car_flow_E#10.6,192.773,5.990,1,,260.000,0.000,2
1,80.00,car_flow_E#10.4,326.362,11.464,1,,260.000,0.000,2
1,80.00,car_flow_E#10.1,363.419,0.000,1,,260.000,0.000,2
1,85.00,car_flow_E#10.5,232.271,11.833,0,,260.000,0.000,2
1,85.00,car_flow_E#10.2,363.520,0.000,0,,260.000,0.000,2
1,85.00,car_flow_E#10.7,159.871,15.478,1,,260.000,0.000,2
1,85.00,car_flow_E#10.6,213.827,6.156,1,,260.000,0.000,2
1,85.00,car_flow_E#10.4,352.941,3.056,1,,260.000,0.000,2
1,85.00,car_flow_E#10.1,363.419,0.000,1,,260.000,0.000,2
1,90.00,car_flow_E#10.8,28.501,11.979,0,,260.000,0.000,2
1,90.00,car_flow_E#10.5,290.836,11.724,0,,260.000,0.000,2
1,90.00,car_flow_E#10.2,363.520,0.000,0,,260.000,0.000,2
1,90.00,car_flow_E#10.7,207.751,10.016,1,,260.000,0.000,2
1,90.00,car_flow_E#10.6,276.211,16.541,1,,260.000,0.000,2
1,90.00,car_flow_E#10.4,356.888,0.037,1,,260.000,0.000,2
1,90.00,car_flow_E#10.1,363.419,0.000,1,,260.000,0.000,2
