episode,time_s,vehicle_id,position_m,speed_mps,lane,tail_pos_m,rear_pos_m,queue_length_m,ttc_conflicts
1,30.00,car_flow_E#10.0,22.298,11.106,0,,260.000,0.000,8
1,35.00,car_flow_E#10.0,80.276,12.205,0,,260.000,0.000,11
1,40.00,car_flow_E#10.1,58.628,14.752,0,,260.000,0.000,16
1,40.00,car_flow_E#10.0,139.791,12.118,0,,260.000,0.000,16
1,45.00,car_flow_E#10.1,133.058,14.903,0,,260.000,0.000,18
1,45.00,car_flow_E#10.0,197.185,11.578,0,,260.000,0.000,18
1,45.00,car_flow_E#10.2,30.095,14.988,1,,260.000,0.000,18
1,50.00,car_flow_E#10.3,16.754,12.110,0,,260.000,0.000,20
1,50.00,car_flow_E#10.1,207.483,14.522,0,,260.000,0.000,20
1,50.00,car_flow_E#10.0,256.680,12.047,0,,260.000,0.000,20
1,50.00,car_flow_E#10.4,29.094,15.430,1,,260.000,0.000,20
1,50.00,car_flow_E#10.2,105.135,14.811,1,,260.000,0.000,20
1,55.00,car_flow_E#10.3,74.320,12.380,0,,260.000,0.000,22
1,55.00,car_flow_E#10.1,280.323,14.154,0,,260.000,0.000,22
1,55.00,car_flow_E#10.0,316.330,12.143,0,,260.000,0.000,22
1,55.00,car_flow_E#10.5,42.163,13.311,1,,260.000,0.000,22
1,55.00,car_flow_E#10.4,105.066,14.379,1,,260.000,0.000,22
1,55.00,car_flow_E#10.2,179.227,15.334,1,,260.000,0.000,22
1,60.00,car_flow_E#10.3,132.920,12.340,0,,260.000,0.000,25
1,60.00,car_flow_E#10.6,13.450,13.561,1,,260.000,0.000,25
1,60.00,car_flow_E#10.5,112.666,14.197,1,,260.000,0.000,25
1,60.00,car_flow_E#10.4,180.926,14.895,1,,260.000,0.000,25
1,60.00,car_flow_E#10.2,255.969,15.340,1,,260.000,0.000,25
1,60.00,car_flow_E#10.1,350.384,14.522,1,,260.000,0.000,25
1,65.00,car_flow_E#10.3,191.032,11.321,0,,260.000,0.000,25
1,65.00,car_flow_E#10.2,330.451,15.047,0,,260.000,0.000,25
1,65.00,car_flow_E#10.6,84.776,14.329,1,,260.000,0.000,25
1,65.00,car_flow_E#10.5,180.868,13.364,1,,260.000,0.000,25
1,65.00,car_flow_E#10.4,255.188,14.677,1,,260.000,0.000,25
1,70.00,car_flow_E#10.3,250.669,12.172,0,,260.000,0.000,26
1,70.00,car_flow_E#10.2,361.878,1.065,0,,260.000,0.000,26
1,70.00,car_flow_E#10.8,10.747,16.021,1,,260.000,0.000,26
1,70.00,car_flow_E#10.7,68.286,13.720,1,,260.000,0.000,26
1,70.00,car_flow_E#10.6,154.610,13.621,1,,260.000,0.000,26
1,70.00,car_flow_E#10.5,205.322,1.000,1,,260.000,0.000,26
1,70.00,car_flow_E#10.4,329.356,15.269,1,,260.000,0.000,26
1,75.00,car_flow_E#10.3,308.659,11.043,0,,260.000,0.000,30
1,75.00,car_flow_E#10.2,362.519,0.000,0,,260.000,0.000,30
1,75.00,car_flow_E#10.8,89.722,15.222,1,,260.000,0.000,30
1,75.00,car_flow_E#10.7,134.517,13.422,1,,260.000,0.000,30
1,75.00,car_flow_E#10.6,214.097,10.979,1,,260.000,0.000,30
1,75.00,car_flow_E#10.5,240.111,10.485,1,,260.000,0.000,30
1,75.00,car_flow_E#10.4,362.428,1.397,1,,260.000,0.000,30
1,80.00,car_flow_E#10.7,200.045,13.422,0,,260.000,0.000,32
1,80.00,car_flow_E#10.3,357.371,7.798,0,,260.000,0.000,32
1,80.00,car_flow_E#10.8,168.463,15.696,1,,260.000,0.000,32
1,80.00,car_flow_E#10.6,281.243,13.859,1,,260.000,0.000,32
1,80.00,car_flow_E#10.5,306.532,13.564,1,,260.000,0.000,32
1,85.00,car_flow_E#10.7,265.646,12.917,0,,260.000,0.000,32
1,85.00,car_flow_E#10.6,350.910,14.501,0,,260.000,0.000,32
1,85.00,car_flow_E#10.8,247.218,15.514,1,,260.000,0.000,32
1,90.00,car_flow_E#10.9,37.183,12.405,0,,260.000,0.000,36
1,90.00,car_flow_E#10.7,332.205,12.895,0,,260.000,0.000,36
1,90.00,car_flow_E#10.8,325.427,15.714,1,,260.000,0.000,36
1,95.00,car_flow_E#10.9,99.642,12.487,0,,260.000,0.000,42
1,95.00,car_flow_E#10.7,361.804,1.010,0,,260.000,0.000,42
1,95.00,car_flow_E#10.8,361.880,3.595,1,,260.000,0.000,42
1,100.00,car_flow_E#10.9,162.842,12.296,0,,260.000,0.000,44
1,100.00,car_flow_E#10.7,362.518,0.002,0,,260.000,0.000,44
1,100.00,car_flow_E#10.8,362.518,0.002,1,,260.000,0.000,44
1,105.00,car_flow_E#10.9,225.978,13.207,0,,260.000,0.000,44
1,105.00,car_flow_E#10.7,362.519,0.000,0,,260.000,0.000,44
1,105.00,car_flow_E#10.8,362.519,0.000,1,,260.000,0.000,44
1,110.00,car_flow_E#10.9,286.370,11.856,0,,260.000,0.000,41
