episode,time_s,vehicle_id,position_m,speed_mps,lane,tail_pos_m,rear_pos_m,queue_length_m,ttc_conflicts
1,26.00,car_flow_E#10.0,11.703,12.214,0,,260.000,0.000,6
1,31.00,car_flow_E#10.0,74.325,11.965,0,,260.000,0.000,7
1,36.00,car_flow_E#10.1,12.544,12.966,0,,260.000,0.000,9
1,36.00,car_flow_E#10.0,137.187,12.058,0,,260.000,0.000,9
1,41.00,car_flow_E#10.2,13.616,13.657,0,,260.000,0.000,10
1,41.00,car_flow_E#10.1,78.125,12.784,0,,260.000,0.000,10
1,41.00,car_flow_E#10.0,198.696,12.259,0,,260.000,0.000,10
1,46.00,car_flow_E#10.2,78.520,12.879,0,,260.000,0.000,17
1,46.00,car_flow_E#10.1,145.487,13.723,0,,260.000,0.000,17
1,46.00,car_flow_E#10.0,261.793,12.409,0,,260.000,0.000,17
1,51.00,car_flow_E#10.2,142.659,12.929,0,,260.000,0.000,22
1,51.00,car_flow_E#10.1,213.062,14.141,0,,260.000,0.000,22
1,51.00,car_flow_E#10.0,324.040,11.902,0,,260.000,0.000,22
1,56.00,car_flow_E#10.2,207.379,12.892,0,,260.000,0.000,26
1,56.00,car_flow_E#10.1,280.623,13.664,0,,260.000,0.000,26
1,56.00,car_flow_E#10.0,362.278,2.555,0,,260.000,0.000,26
1,61.00,car_flow_E#10.2,271.954,12.602,0,,260.000,0.000,29
1,61.00,car_flow_E#10.0,362.519,0.001,0,,260.000,0.000,29
1,61.00,car_flow_E#10.1,342.113,8.314,1,,260.000,0.000,29
1,66.00,car_flow_E#10.2,335.911,11.669,0,,260.000,0.000,31
1,66.00,car_flow_E#10.0,362.519,0.000,0,,260.000,0.000,31
1,66.00,car_flow_E#10.1,359.538,4.263,1,,260.000,0.000,31
1,71.00,car_flow_E#10.2,355.984,0.073,0,,260.000,0.000,36
1,71.00,car_flow_E#10.0,362.519,0.000,0,,260.000,0.000,36
1,71.00,car_flow_E#10.1,362.519,0.000,1,,260.000,0.000,36
1,76.00,car_flow_E#10.2,356.018,0.000,0,,260.000,0.000,44
1,76.00,car_flow_E#10.0,362.519,0.000,0,,260.000,0.000,44
1,76.00,car_flow_E#10.1,362.519,0.000,1,,260.000,0.000,44
1,81.00,car_flow_E#10.2,356.018,0.000,0,,260.000,0.000,48
1,81.00,car_flow_E#10.0,362.519,0.000,0,,260.000,0.000,48
1,81.00,car_flow_E#10.1,362.519,0.000,1,,260.000,0.000,48
1,86.00,car_flow_E#10.2,356.018,0.000,0,,260.000,0.000,59
1,86.00,car_flow_E#10.0,362.519,0.000,0,,260.000,0.000,59
1,86.00,car_flow_E#10.1,362.519,0.000,1,,260.000,0.000,59
1,91.00,car_flow_E#10.2,356.018,0.000,0,,260.000,0.000,62
1,91.00,car_flow_E#10.0,362.519,0.000,0,,260.000,0.000,62
1,91.00,car_flow_E#10.1,362.519,0.000,1,,260.000,0.000,62
1,96.00,car_flow_E#10.6,6.286,9.894,0,,260.000,0.000,64
1,96.00,car_flow_E#10.4,31.369,13.951,0,,260.000,0.000,64
1,96.00,car_flow_E#10.2,356.018,0.000,0,,260.000,0.000,64
1,96.00,car_flow_E#10.0,362.519,0.000,0,,260.000,0.000,64
1,96.00,car_flow_E#10.5,11.005,10.869,1,,260.000,0.000,64
1,96.00,car_flow_E#10.3,32.218,11.253,1,,260.000,0.000,64
1,96.00,car_flow_E#10.1,362.519,0.000,1,,260.000,0.000,64
1,101.00,car_flow_E#10.13,0.684,10.717,0,,260.000,0.000,69
1,101.00,car_flow_E#10.11,21.733,11.809,0,,260.000,0.000,69
1,101.00,car_flow_E#10.8,43.392,11.759,0,,260.000,0.000,69
1,101.00,car_flow_E#10.6,65.441,12.374,0,,260.000,0.000,69
1,101.00,car_flow_E#10.3,90.494,11.247,0,,260.000,0.000,69
1,101.00,car_flow_E#10.4,104.539,14.881,0,,260.000,0.000,69
1,101.00,car_flow_E#10.2,357.175,1.157,0,,260.000,0.000,69
1,101.00,car_flow_E#10.10,1.383,9.828,1,,260.000,0.000,69
1,101.00,car_flow_E#10.9,22.922,11.697,1,,260.000,0.000,69
1,101.00,car_flow_E#10.7,44.104,11.605,1,,260.000,0.000,69
1,101.00,car_flow_E#10.5,68.243,11.469,1,,260.000,0.000,69
1,106.00,car_flow_E#10.13,57.323,11.425,0,,260.000,0.000,69
1,106.00,car_flow_E#10.11,77.966,11.211,0,,260.000,0.000,69
1,106.00,car_flow_E#10.8,101.848,11.550,0,,260.000,0.000,69
1,106.00,car_flow_E#10.6,125.212,12.430,0,,260.000,0.000,69
1,106.00,car_flow_E#10.3,148.997,11.148,0,,260.000,0.000,69
1,106.00,car_flow_E#10.4,177.812,15.280,0,,260.000,0.000,69
1,106.00,car_flow_E#10.14,11.236,11.908,1,,260.000,0.000,69
1,106.00,car_flow_E#10.12,37.103,11.855,1,,260.000,0.000,69
1,106.00,car_flow_E#10.10,57.847,10.747,1,,260.000,0.000,69
1,106.00,car_flow_E#10.9,80.246,12.511,1,,260.000,0.000,69
1,106.00,car_flow_E#10.7,100.385,10.597,1,,260.000,0.000,69
1,106.00,car_flow_E#10.5,125.771,11.853,1,,260.000,0.000,69
1,111.00,car_flow_E#10.14,75.259,14.574,0,,260.000,0.000,69
1,111.00,car_flow_E#10.13,114.556,12.033,0,,260.000,0.000,69
1,111.00,car_flow_E#10.11,135.796,11.793,0,,260.000,0.000,69
1,111.00,car_flow_E#10.8,161.892,12.847,0,,260.000,0.000,69
1,111.00,car_flow_E#10.6,183.878,10.906,0,,260.000,0.000,69
1,111.00,car_flow_E#10.3,206.817,12.118,0,,260.000,0.000,69
1,111.00,car_flow_E#10.4,252.849,15.260,0,,260.000,0.000,69
1,111.00,car_flow_E#10.12,92.392,10.789,1,,260.000,0.000,69
1,111.00,car_flow_E#10.10,111.252,9.241,1,,260.000,0.000,69
1,111.00,car_flow_E#10.9,127.170,6.618,1,,260.000,0.000,69
1,111.00,car_flow_E#10.7,139.513,3.037,1,,260.000,0.000,69
1,111.00,car_flow_E#10.5,147.051,1.000,1,,260.000,0.000,69
1,116.00,car_flow_E#10.12,122.905,5.797,0,,260.000,0.000,66
1,116.00,car_flow_E#10.14,142.691,12.451,0,,260.000,0.000,66
1,116.00,car_flow_E#10.13,167.077,8.235,0,,260.000,0.000,66
1,116.00,car_flow_E#10.11,192.324,11.035,0,,260.000,0.000,66
1,116.00,car_flow_E#10.8,219.198,10.965,0,,260.000,0.000,66
1,116.00,car_flow_E#10.6,240.882,11.346,0,,260.000,0.000,66
1,116.00,car_flow_E#10.3,265.295,11.051,0,,260.000,0.000,66
1,116.00,car_flow_E#10.4,325.715,14.891,0,,260.000,0.000,66
1,116.00,car_flow_E#10.10,129.511,1.078,1,,260.000,0.000,66
1,116.00,car_flow_E#10.9,139.223,3.211,1,,260.000,0.000,66
1,116.00,car_flow_E#10.7,154.666,6.437,1,,260.000,0.000,66
1,116.00,car_flow_E#10.5,176.835,7.712,1,,260.000,0.000,66
1,26.00,car_flow_E#10.1,12.862,12.854,0,,260.000,0.000,8
1,26.00,car_flow_E#10.0,54.026,13.179,0,,260.000,0.000,8
1,31.00,car_flow_E#10.1,78.828,13.371,0,,260.000,0.000,9
1,31.00,car_flow_E#10.0,119.081,12.515,0,,260.000,0.000,9
1,36.00,car_flow_E#10.2,18.599,11.145,0,,260.000,0.000,12
1,36.00,car_flow_E#10.1,145.952,13.387,0,,260.000,0.000,12
1,36.00,car_flow_E#10.0,184.120,13.015,0,,260.000,0.000,12
1,41.00,car_flow_E#10.2,71.242,10.237,0,,260.000,0.000,17
1,41.00,car_flow_E#10.1,212.417,13.535,0,,260.000,0.000,17
1,41.00,car_flow_E#10.0,249.110,12.905,0,,260.000,0.000,17
1,46.00,car_flow_E#10.2,125.788,11.054,0,,260.000,0.000,20
1,46.00,car_flow_E#10.1,281.139,13.276,0,,260.000,0.000,20
1,46.00,car_flow_E#10.0,315.398,12.971,0,,260.000,0.000,20
1,51.00,car_flow_E#10.2,178.787,11.220,0,,260.000,0.000,25
1,51.00,car_flow_E#10.0,361.533,3.896,0,,260.000,0.000,25
1,51.00,car_flow_E#10.1,344.514,10.602,1,,260.000,0.000,25
1,56.00,car_flow_E#10.2,233.476,10.881,0,,260.000,0.000,31
1,56.00,car_flow_E#10.0,362.519,0.000,0,,260.000,0.000,31
1,56.00,car_flow_E#10.1,362.502,0.125,1,,260.000,0.000,31
1,61.00,car_flow_E#10.2,286.409,10.417,0,,260.000,0.000,34
1,61.00,car_flow_E#10.0,362.519,0.000,0,,260.000,0.000,34
1,61.00,car_flow_E#10.1,362.519,0.000,1,,260.000,0.000,34
1,66.00,car_flow_E#10.2,339.601,10.871,0,,260.000,0.000,43
1,66.00,car_flow_E#10.0,362.519,0.000,0,,260.000,0.000,43
1,66.00,car_flow_E#10.1,362.519,0.000,1,,260.000,0.000,43
1,71.00,car_flow_E#10.2,355.990,0.085,0,,260.000,0.000,50
1,71.00,car_flow_E#10.0,362.519,0.000,0,,260.000,0.000,50
1,71.00,car_flow_E#10.1,362.519,0.000,1,,260.000,0.000,50
1,76.00,car_flow_E#10.2,356.018,0.000,0,,260.000,0.000,53
1,76.00,car_flow_E#10.0,362.519,0.000,0,,260.000,0.000,53
1,76.00,car_flow_E#10.1,362.519,0.000,1,,260.000,0.000,53
1,81.00,car_flow_E#10.2,356.018,0.000,0,,260.000,0.000,55
1,81.00,car_flow_E#10.0,362.519,0.000,0,,260.000,0.000,55
1,81.00,car_flow_E#10.1,362.519,0.000,1,,260.000,0.000,55
1,86.00,car_flow_E#10.2,356.018,0.000,0,,260.000,0.000,61
1,96.00,car_flow_E#10.4,3.936,9.448,0,,260.000,0.000,70
1,96.00,car_flow_E#10.3,26.028,12.587,0,,260.000,0.000,70
1,96.00,car_flow_E#10.6,4.168,9.776,1,,260.000,0.000,70
1,96.00,car_flow_E#10.5,30.193,11.666,1,,260.000,0.000,70
1,101.00,car_flow_E#10.11,16.726,13.462,0,,260.000,0.000,71
1,101.00,car_flow_E#10.9,42.607,13.380,0,,260.000,0.000,71
1,101.00,car_flow_E#10.4,64.136,11.520,0,,260.000,0.000,71
1,101.00,car_flow_E#10.3,85.068,11.816,0,,260.000,0.000,71
1,101.00,car_flow_E#10.8,16.089,11.645,1,,260.000,0.000,71
1,101.00,car_flow_E#10.7,41.544,13.426,1,,260.000,0.000,71
1,101.00,car_flow_E#10.6,67.485,13.390,1,,260.000,0.000,71
1,101.00,car_flow_E#10.5,92.335,12.259,1,,260.000,0.000,71
1,106.00,car_flow_E#10.16,8.726,11.606,0,,260.000,0.000,73
1,106.00,car_flow_E#10.14,31.261,12.512,0,,260.000,0.000,73
1,106.00,car_flow_E#10.13,52.680,11.516,0,,260.000,0.000,73
1,106.00,car_flow_E#10.11,76.030,11.917,0,,260.000,0.000,73
1,106.00,car_flow_E#10.9,99.513,11.949,0,,260.000,0.000,73
1,106.00,car_flow_E#10.4,122.412,12.018,0,,260.000,0.000,73
1,106.00,car_flow_E#10.3,146.027,12.662,0,,260.000,0.000,73
1,106.00,car_flow_E#10.15,4.383,10.602,1,,260.000,0.000,73
1,106.00,car_flow_E#10.12,25.150,10.380,1,,260.000,0.000,73
1,106.00,car_flow_E#10.10,48.805,10.920,1,,260.000,0.000,73
1,106.00,car_flow_E#10.8,70.791,11.546,1,,260.000,0.000,73
1,106.00,car_flow_E#10.7,105.121,13.265,1,,260.000,0.000,73
1,106.00,car_flow_E#10.6,130.550,13.005,1,,260.000,0.000,73
1,106.00,car_flow_E#10.5,153.001,12.113,1,,260.000,0.000,73
1,111.00,car_flow_E#10.16,66.768,12.757,0,,260.000,0.000,72
1,111.00,car_flow_E#10.14,88.680,11.573,0,,260.000,0.000,72
1,111.00,car_flow_E#10.13,110.713,12.306,0,,260.000,0.000,72
1,111.00,car_flow_E#10.11,137.320,10.767,0,,260.000,0.000,72
1,111.00,car_flow_E#10.9,157.159,9.771,0,,260.000,0.000,72
1,111.00,car_flow_E#10.4,175.119,9.136,0,,260.000,0.000,72
1,111.00,car_flow_E#10.3,197.453,11.357,0,,260.000,0.000,72
1,111.00,car_flow_E#10.5,213.387,11.683,0,,260.000,0.000,72
1,111.00,car_flow_E#10.15,57.703,10.755,1,,260.000,0.000,72
1,111.00,car_flow_E#10.12,78.896,10.617,1,,260.000,0.000,72
1,111.00,car_flow_E#10.10,106.203,11.615,1,,260.000,0.000,72
1,111.00,car_flow_E#10.8,125.350,9.086,1,,260.000,0.000,72
1,111.00,car_flow_E#10.7,145.044,2.836,1,,260.000,0.000,72
1,111.00,car_flow_E#10.6,153.569,1.000,1,,260.000,0.000,72
1,116.00,car_flow_E#10.16,122.162,10.431,0,,260.000,0.000,72
1,116.00,car_flow_E#10.14,143.493,10.471,0,,260.000,0.000,72
1,116.00,car_flow_E#10.13,161.617,7.993,0,,260.000,0.000,72
1,116.00,car_flow_E#10.11,179.406,7.037,0,,260.000,0.000,72
1,116.00,car_flow_E#10.6,192.310,10.494,0,,260.000,0.000,72
1,116.00,car_flow_E#10.9,211.193,11.830,0,,260.000,0.000,72
1,116.00,car_flow_E#10.4,230.960,11.131,0,,260.000,0.000,72
