episode,time_s,vehicle_id,position_m,speed_mps,lane,tail_pos_m,rear_pos_m,queue_length_m,ttc_conflicts
1,30.00,car_flow_E#10.1,10.258,12.904,0,,260.000,0.000,0
1,30.00,car_flow_E#10.0,69.791,14.848,0,,260.000,0.000,0
1,35.00,car_flow_E#10.2,37.925,12.490,0,,260.000,0.000,0
1,35.00,car_flow_E#10.1,75.207,12.874,0,,260.000,0.000,0
1,35.00,car_flow_E#10.0,144.100,14.897,0,,260.000,0.000,0
1,35.00,car_flow_E#10.3,30.795,14.151,1,,260.000,0.000,0
1,40.00,car_flow_E#10.4,38.787,12.387,0,,260.000,0.000,2
1,40.00,car_flow_E#10.2,100.968,12.592,0,,260.000,0.000,2
1,40.00,car_flow_E#10.1,140.036,12.891,0,,260.000,0.000,2
1,40.00,car_flow_E#10.0,218.420,14.976,0,,260.000,0.000,2
1,40.00,car_flow_E#10.5,6.767,13.631,1,,260.000,0.000,2
1,40.00,car_flow_E#10.3,100.730,14.017,1,,260.000,0.000,2
1,45.00,car_flow_E#10.6,1.246,13.050,0,,260.000,0.000,2
1,45.00,car_flow_E#10.4,100.354,12.191,0,,260.000,0.000,2
1,45.00,car_flow_E#10.2,164.091,12.545,0,,260.000,0.000,2
1,45.00,car_flow_E#10.1,204.922,13.004,0,,260.000,0.000,2
1,45.00,car_flow_E#10.0,292.788,14.879,0,,260.000,0.000,2
1,45.00,car_flow_E#10.5,74.750,13.730,1,,260.000,0.000,2
1,45.00,car_flow_E#10.3,170.816,13.872,1,,260.000,0.000,2
1,50.00,car_flow_E#10.6,65.865,12.922,0,,260.000,0.000,2
1,50.00,car_flow_E#10.4,162.042,12.345,0,,260.000,0.000,2
1,50.00,car_flow_E#10.2,227.148,12.696,0,,260.000,0.000,2
1,50.00,car_flow_E#10.1,269.813,13.054,0,,260.000,0.000,2
1,50.00,car_flow_E#10.0,355.262,6.758,0,,260.000,0.000,2
1,50.00,car_flow_E#10.5,142.703,13.641,1,,260.000,0.000,2
1,50.00,car_flow_E#10.3,210.223,8.154,1,,260.000,0.000,2
1,55.00,car_flow_E#10.6,130.313,12.764,0,,260.000,0.000,2
1,55.00,car_flow_E#10.4,223.818,12.404,0,,260.000,0.000,2
1,55.00,car_flow_E#10.2,290.167,12.738,0,,260.000,0.000,2
1,55.00,car_flow_E#10.0,362.519,0.000,0,,260.000,0.000,2
1,55.00,car_flow_E#10.5,174.178,3.137,1,,260.000,0.000,2
1,55.00,car_flow_E#10.3,273.313,14.021,1,,260.000,0.000,2
1,55.00,car_flow_E#10.1,332.306,9.801,1,,260.000,0.000,2
1,60.00,car_flow_E#10.6,194.849,13.013,0,,260.000,0.000,2
1,60.00,car_flow_E#10.4,285.362,12.190,0,,260.000,0.000,2
1,60.00,car_flow_E#10.2,338.406,7.005,0,,260.000,0.000,2
1,60.00,car_flow_E#10.5,191.954,6.906,1,,260.000,0.000,2
1,60.00,car_flow_E#10.3,332.292,8.786,1,,260.000,0.000,2
1,60.00,car_flow_E#10.1,355.802,5.468,1,,260.000,0.000,2
1,65.00,car_flow_E#10.7,37.843,13.600,0,,260.000,0.000,0
1,65.00,car_flow_E#10.6,259.352,12.761,0,,260.000,0.000,0
1,65.00,car_flow_E#10.4,341.252,7.302,0,,260.000,0.000,0
1,65.00,car_flow_E#10.2,362.519,0.000,0,,260.000,0.000,0
1,65.00,car_flow_E#10.5,250.655,13.656,1,,260.000,0.000,0
1,65.00,car_flow_E#10.3,352.908,2.634,1,,260.000,0.000,0
1,65.00,car_flow_E#10.1,362.519,0.000,1,,260.000,0.000,0
1,70.00,car_flow_E#10.7,105.540,13.647,0,,260.000,0.000,0
1,70.00,car_flow_E#10.6,322.467,10.699,0,,260.000,0.000,0
1,70.00,car_flow_E#10.4,355.728,0.362,0,,260.000,0.000,0
1,70.00,car_flow_E#10.2,362.519,0.000,0,,260.000,0.000,0
1,70.00,car_flow_E#10.5,317.618,11.740,1,,260.000,0.000,0
1,70.00,car_flow_E#10.3,355.997,0.023,1,,260.000,0.000,0
1,70.00,car_flow_E#10.1,362.519,0.000,1,,260.000,0.000,0
1,75.00,car_flow_E#10.8,18.524,13.108,0,,260.000,0.000,0
1,75.00,car_flow_E#10.7,173.176,13.524,0,,260.000,0.000,0
1,75.00,car_flow_E#10.6,348.265,1.280,0,,260.000,0.000,0
1,75.00,car_flow_E#10.4,356.017,0.002,0,,260.000,0.000,0
1,75.00,car_flow_E#10.2,362.519,0.000,0,,260.000,0.000,0
1,75.00,car_flow_E#10.5,347.636,1.660,1,,260.000,0.000,0
1,75.00,car_flow_E#10.3,356.018,0.000,1,,260.000,0.000,0
1,75.00,car_flow_E#10.1,362.519,0.000,1,,260.000,0.000,0
1,80.00,car_flow_E#10.9,35.029,13.981,0,,260.000,0.000,0
1,80.00,car_flow_E#10.8,84.555,13.337,0,,260.000,0.000,0
1,80.00,car_flow_E#10.7,240.642,13.391,0,,260.000,0.000,0
1,80.00,car_flow_E#10.6,361.985,6.676,0,,260.000,0.000,0
1,80.00,car_flow_E#10.5,359.198,5.781,1,,260.000,0.000,0
1,85.00,car_flow_E#10.9,104.317,13.878,0,,260.000,0.000,0
1,85.00,car_flow_E#10.8,150.522,13.268,0,,260.000,0.000,0
1,85.00,car_flow_E#10.7,308.234,13.381,0,,260.000,0.000,0
1,85.00,car_flow_E#10.5,363.520,0.000,1,,260.000,0.000,0
1,90.00,car_flow_E#10.10,49.939,14.426,0,,260.000,0.000,0
1,90.00,car_flow_E#10.9,173.553,13.814,0,,260.000,0.000,0
1,90.00,car_flow_E#10.8,216.538,13.134,0,,260.000,0.000,0
1,90.00,car_flow_E#10.7,359.982,4.183,0,,260.000,0.000,0
1,90.00,car_flow_E#10.11,28.771,15.629,1,,260.000,0.000,0
