episode,time_s,vehicle_id,position_m,speed_mps,lane,tail_pos_m,rear_pos_m,queue_length_m,ttc_conflicts
1,31.00,car_flow_E#10.0,33.015,11.664,0,,260.000,0.000,20
1,31.00,car_flow_E#10.1,30.548,15.701,1,,260.000,0.000,20
1,36.00,car_flow_E#10.0,91.793,12.044,0,,260.000,0.000,25
1,36.00,car_flow_E#10.2,46.454,13.128,1,,260.000,0.000,25
1,36.00,car_flow_E#10.1,105.169,14.632,1,,260.000,0.000,25
1,41.00,car_flow_E#10.0,148.048,11.483,0,,260.000,0.000,29
1,41.00,car_flow_E#10.2,115.393,13.925,1,,260.000,0.000,29
1,41.00,car_flow_E#10.1,153.617,3.690,1,,260.000,0.000,29
1,46.00,car_flow_E#10.1,178.739,9.535,0,,260.000,0.000,34
1,46.00,car_flow_E#10.0,204.471,11.229,0,,260.000,0.000,34
1,46.00,car_flow_E#10.3,62.100,15.660,1,,260.000,0.000,34
1,46.00,car_flow_E#10.2,146.992,1.000,1,,260.000,0.000,34
1,51.00,car_flow_E#10.2,174.032,10.143,0,,260.000,0.000,39
1,51.00,car_flow_E#10.1,238.479,11.955,0,,260.000,0.000,39
1,51.00,car_flow_E#10.0,262.670,12.167,0,,260.000,0.000,39
1,51.00,car_flow_E#10.3,134.313,11.831,1,,260.000,0.000,39
1,56.00,car_flow_E#10.2,240.216,13.190,0,,260.000,0.000,35
1,56.00,car_flow_E#10.1,298.897,10.836,0,,260.000,0.000,35
1,56.00,car_flow_E#10.0,319.973,10.983,0,,260.000,0.000,35
1,56.00,car_flow_E#10.3,155.587,2.781,1,,260.000,0.000,35
1,61.00,car_flow_E#10.3,208.516,14.950,0,,260.000,0.000,43
1,61.00,car_flow_E#10.2,306.173,13.192,0,,260.000,0.000,43
1,61.00,car_flow_E#10.0,361.808,3.358,0,,260.000,0.000,43
1,61.00,car_flow_E#10.1,346.459,5.203,1,,260.000,0.000,43
1,66.00,car_flow_E#10.3,283.943,14.595,0,,260.000,0.000,51
1,66.00,car_flow_E#10.2,353.247,4.284,0,,260.000,0.000,51
1,66.00,car_flow_E#10.0,362.519,0.000,0,,260.000,0.000,51
1,66.00,car_flow_E#10.1,361.960,2.780,1,,260.000,0.000,51
1,71.00,car_flow_E#10.2,355.997,0.033,0,,260.000,0.000,56
1,71.00,car_flow_E#10.0,362.519,0.000,0,,260.000,0.000,56
1,71.00,car_flow_E#10.3,344.015,7.310,1,,260.000,0.000,56
