episode,time_s,vehicle_id,position_m,speed_mps,lane,tail_pos_m,rear_pos_m,queue_length_m,ttc_conflicts
1,25.00,car_flow_E#10.0,39.814,15.226,0,,260.000,0.000,0
1,30.00,car_flow_E#10.0,115.485,15.269,0,,260.000,0.000,0
1,35.00,car_flow_E#10.1,23.495,13.067,0,,260.000,0.000,0
1,35.00,car_flow_E#10.0,191.237,15.101,0,,260.000,0.000,0
1,40.00,car_flow_E#10.2,36.965,11.591,0,,260.000,0.000,0
1,40.00,car_flow_E#10.1,89.243,13.086,0,,260.000,0.000,0
1,40.00,car_flow_E#10.0,266.771,15.073,0,,260.000,0.000,0
1,40.00,car_flow_E#10.3,50.884,15.079,1,,260.000,0.000,0
1,45.00,car_flow_E#10.4,50.275,12.421,0,,260.000,0.000,0
1,45.00,car_flow_E#10.2,95.690,11.703,0,,260.000,0.000,0
1,45.00,car_flow_E#10.1,155.058,13.061,0,,260.000,0.000,0
1,45.00,car_flow_E#10.0,342.346,15.008,0,,260.000,0.000,0
1,45.00,car_flow_E#10.3,125.858,14.919,1,,260.000,0.000,0
1,50.00,car_flow_E#10.4,112.760,12.363,0,,260.000,0.000,0
1,50.00,car_flow_E#10.2,154.292,11.704,0,,260.000,0.000,0
1,50.00,car_flow_E#10.1,220.733,13.122,0,,260.000,0.000,0
1,50.00,car_flow_E#10.0,362.920,0.000,0,,260.000,0.000,0
1,50.00,car_flow_E#10.3,163.615,4.240,1,,260.000,0.000,0
1,55.00,car_flow_E#10.5,50.825,12.531,0,,260.000,0.000,0
1,55.00,car_flow_E#10.4,175.099,12.325,0,,260.000,0.000,0
1,55.00,car_flow_E#10.2,212.956,11.750,0,,260.000,0.000,0
1,55.00,car_flow_E#10.1,286.570,13.284,0,,260.000,0.000,0
1,55.00,car_flow_E#10.0,362.920,0.000,0,,260.000,0.000,0
1,55.00,car_flow_E#10.6,36.549,13.461,1,,260.000,0.000,0
1,55.00,car_flow_E#10.3,183.230,7.148,1,,260.000,0.000,0
1,60.00,car_flow_E#10.5,113.070,12.353,0,,260.000,0.000,0
1,60.00,car_flow_E#10.4,237.380,12.405,0,,260.000,0.000,0
1,60.00,car_flow_E#10.2,271.586,11.651,0,,260.000,0.000,0
1,60.00,car_flow_E#10.0,362.920,0.000,0,,260.000,0.000,0
1,60.00,car_flow_E#10.7,42.029,14.033,1,,260.000,0.000,0
1,60.00,car_flow_E#10.6,104.578,13.496,1,,260.000,0.000,0
1,60.00,car_flow_E#10.3,244.001,15.002,1,,260.000,0.000,0
1,60.00,car_flow_E#10.1,345.037,10.241,1,,260.000,0.000,0
1,65.00,car_flow_E#10.5,175.434,12.605,0,,260.000,0.000,0
1,65.00,car_flow_E#10.4,299.712,12.376,0,,260.000,0.000,0
1,65.00,car_flow_E#10.2,329.857,10.554,0,,260.000,0.000,0
1,65.00,car_flow_E#10.0,362.920,0.000,0,,260.000,0.000,0
1,65.00,car_flow_E#10.7,111.520,13.966,1,,260.000,0.000,0
1,65.00,car_flow_E#10.6,172.601,13.678,1,,260.000,0.000,0
1,65.00,car_flow_E#10.3,318.079,12.922,1,,260.000,0.000,0
1,65.00,car_flow_E#10.1,362.519,0.000,1,,260.000,0.000,0
1,70.00,car_flow_E#10.8,2.337,15.050,0,,260.000,0.000,0
1,70.00,car_flow_E#10.5,237.795,12.379,0,,260.000,0.000,0
1,70.00,car_flow_E#10.4,351.733,10.389,0,,260.000,0.000,0
1,70.00,car_flow_E#10.7,178.237,12.319,1,,260.000,0.000,0
1,70.00,car_flow_E#10.6,211.465,8.119,1,,260.000,0.000,0
1,70.00,car_flow_E#10.3,362.519,8.454,1,,260.000,0.000,0
1,75.00,car_flow_E#10.10,4.407,14.343,0,,260.000,0.000,0
1,75.00,car_flow_E#10.8,77.096,15.015,0,,260.000,0.000,0
1,75.00,car_flow_E#10.5,300.249,12.542,0,,260.000,0.000,0
1,75.00,car_flow_E#10.9,59.326,15.691,1,,260.000,0.000,0
1,75.00,car_flow_E#10.7,210.576,6.767,1,,260.000,0.000,0
1,75.00,car_flow_E#10.6,273.857,13.709,1,,260.000,0.000,0
1,80.00,car_flow_E#10.10,76.726,14.526,0,,260.000,0.000,0
1,80.00,car_flow_E#10.8,151.594,14.920,0,,260.000,0.000,0
1,80.00,car_flow_E#10.5,355.929,6.530,0,,260.000,0.000,0
1,80.00,car_flow_E#10.9,138.208,15.763,1,,260.000,0.000,0
1,80.00,car_flow_E#10.7,268.996,14.035,1,,260.000,0.000,0
1,80.00,car_flow_E#10.6,341.006,11.646,1,,260.000,0.000,0
1,85.00,car_flow_E#10.10,149.052,14.518,0,,260.000,0.000,0
