episode,time_s,vehicle_id,position_m,speed_mps,lane,tail_pos_m,rear_pos_m,queue_length_m,ttc_conflicts
1,25.00,car_flow_E#10.0,32.682,12.644,0,,260.000,0.000,0
1,30.00,car_flow_E#10.1,54.197,11.909,0,,260.000,0.000,0
1,30.00,car_flow_E#10.0,95.517,12.647,0,,260.000,0.000,0
1,35.00,car_flow_E#10.2,39.285,12.606,0,,260.000,0.000,0
1,35.00,car_flow_E#10.1,113.202,11.789,0,,260.000,0.000,0
1,35.00,car_flow_E#10.0,158.435,12.626,0,,260.000,0.000,0
1,40.00,car_flow_E#10.2,102.059,12.622,0,,260.000,0.000,2
1,40.00,car_flow_E#10.1,172.079,11.641,0,,260.000,0.000,2
1,40.00,car_flow_E#10.0,221.236,12.546,0,,260.000,0.000,2
1,45.00,car_flow_E#10.3,46.590,13.814,0,,260.000,0.000,1
1,45.00,car_flow_E#10.2,164.827,12.519,0,,260.000,0.000,1
1,45.00,car_flow_E#10.1,230.986,11.872,0,,260.000,0.000,1
1,45.00,car_flow_E#10.0,284.257,12.554,0,,260.000,0.000,1
1,50.00,car_flow_E#10.4,10.659,13.221,0,,260.000,0.000,0
1,50.00,car_flow_E#10.3,115.084,13.722,0,,260.000,0.000,0
1,50.00,car_flow_E#10.2,227.476,12.451,0,,260.000,0.000,0
1,50.00,car_flow_E#10.1,289.963,11.871,0,,260.000,0.000,0
1,50.00,car_flow_E#10.0,345.952,10.272,0,,260.000,0.000,0
1,55.00,car_flow_E#10.4,77.503,13.242,0,,260.000,0.000,0
1,55.00,car_flow_E#10.3,183.792,13.856,0,,260.000,0.000,0
1,55.00,car_flow_E#10.2,290.166,12.568,0,,260.000,0.000,0
1,55.00,car_flow_E#10.1,343.067,6.655,0,,260.000,0.000,0
1,55.00,car_flow_E#10.0,362.519,0.000,0,,260.000,0.000,0
1,60.00,car_flow_E#10.4,144.303,13.283,0,,260.000,0.000,0
1,60.00,car_flow_E#10.3,252.397,13.856,0,,260.000,0.000,0
1,60.00,car_flow_E#10.2,348.260,11.309,1,,260.000,0.000,0
1,65.00,car_flow_E#10.4,211.135,13.486,0,,260.000,0.000,0
1,65.00,car_flow_E#10.3,321.033,13.779,0,,260.000,0.000,0
1,70.00,car_flow_E#10.5,1.414,13.736,0,,260.000,0.000,0
1,70.00,car_flow_E#10.4,277.955,13.230,0,,260.000,0.000,0
1,70.00,car_flow_E#10.3,362.357,1.262,0,,260.000,0.000,0
1,75.00,car_flow_E#10.5,69.533,13.632,0,,260.000,0.000,0
1,75.00,car_flow_E#10.3,362.519,0.000,0,,260.000,0.000,0
1,75.00,car_flow_E#10.4,339.187,9.959,1,,260.000,0.000,0
1,80.00,car_flow_E#10.6,50.096,14.006,0,,260.000,0.000,0
1,80.00,car_flow_E#10.5,137.460,13.508,0,,260.000,0.000,0
1,80.00,car_flow_E#10.4,363.187,5.780,1,,260.000,0.000,0
1,85.00,car_flow_E#10.7,39.474,12.292,0,,260.000,0.000,0
1,85.00,car_flow_E#10.6,120.677,14.136,0,,260.000,0.000,0
1,85.00,car_flow_E#10.5,205.531,13.557,0,,260.000,0.000,0
1,90.00,car_flow_E#10.8,55.650,13.248,0,,260.000,0.000,0
1,90.00,car_flow_E#10.7,101.109,12.377,0,,260.000,0.000,0
1,90.00,car_flow_E#10.6,191.187,14.090,0,,260.000,0.000,0
1,90.00,car_flow_E#10.5,273.536,13.462,0,,260.000,0.000,0
1,90.00,car_flow_E#10.9,42.664,14.723,1,,260.000,0.000,0
1,95.00,car_flow_E#10.10,51.896,12.599,0,,260.000,0.000,0
1,95.00,car_flow_E#10.8,122.429,13.243,0,,260.000,0.000,0
1,95.00,car_flow_E#10.7,162.444,12.232,0,,260.000,0.000,0
1,95.00,car_flow_E#10.6,261.789,14.156,0,,260.000,0.000,0
1,95.00,car_flow_E#10.5,340.788,11.718,0,,260.000,0.000,0
1,95.00,car_flow_E#10.9,115.673,14.506,1,,260.000,0.000,0
1,100.00,car_flow_E#10.11,47.331,13.938,0,,260.000,0.000,0
1,100.00,car_flow_E#10.10,115.586,12.679,0,,260.000,0.000,0
1,100.00,car_flow_E#10.8,189.317,13.400,0,,260.000,0.000,0
1,100.00,car_flow_E#10.7,224.037,12.276,0,,260.000,0.000,0
1,100.00,car_flow_E#10.6,329.496,10.473,0,,260.000,0.000,0
1,100.00,car_flow_E#10.5,362.519,0.000,0,,260.000,0.000,0
1,100.00,car_flow_E#10.9,188.758,14.619,1,,260.000,0.000,0
1,105.00,car_flow_E#10.11,116.990,13.852,0,,260.000,0.000,0
1,105.00,car_flow_E#10.10,179.203,12.660,0,,260.000,0.000,0
1,105.00,car_flow_E#10.8,256.092,13.382,0,,260.000,0.000,0
1,105.00,car_flow_E#10.7,285.578,12.195,0,,260.000,0.000,0
1,105.00,car_flow_E#10.12,10.120,16.374,1,,260.000,0.000,0
1,105.00,car_flow_E#10.9,232.096,8.787,1,,260.000,0.000,0
1,110.00,car_flow_E#10.13,18.466,13.266,0,,260.000,0.000,0
1,110.00,car_flow_E#10.11,186.718,13.995,0,,260.000,0.000,0
1,110.00,car_flow_E#10.10,242.840,12.789,0,,260.000,0.000,0
1,110.00,car_flow_E#10.8,322.519,12.080,0,,260.000,0.000,0
1,110.00,car_flow_E#10.7,346.160,10.096,0,,260.000,0.000,0
1,110.00,car_flow_E#10.12,92.366,16.571,1,,260.000,0.000,0
1,110.00,car_flow_E#10.9,297.630,14.746,1,,260.000,0.000,0
1,115.00,car_flow_E#10.14,51.243,13.426,0,,260.000,0.000,0
1,115.00,car_flow_E#10.13,84.505,13.257,0,,260.000,0.000,0
1,115.00,car_flow_E#10.11,256.431,13.885,0,,260.000,0.000,0
1,115.00,car_flow_E#10.10,306.471,12.809,0,,260.000,0.000,0
1,115.00,car_flow_E#10.8,353.941,1.949,0,,260.000,0.000,0
1,115.00,car_flow_E#10.7,362.519,0.000,0,,260.000,0.000,0
1,115.00,car_flow_E#10.12,174.460,16.341,1,,260.000,0.000,0
1,115.00,car_flow_E#10.9,357.145,5.965,1,,260.000,0.000,0
1,120.00,car_flow_E#10.14,118.011,13.252,0,,260.000,0.000,0
1,120.00,car_flow_E#10.13,150.491,13.095,0,,260.000,0.000,0
1,120.00,car_flow_E#10.11,323.722,11.777,0,,260.000,0.000,0
1,120.00,car_flow_E#10.7,362.519,0.000,0,,260.000,0.000,0
1,120.00,car_flow_E#10.12,226.554,10.640,1,,260.000,0.000,0
1,120.00,car_flow_E#10.10,345.611,2.975,1,,260.000,0.000,0
1,120.00,car_flow_E#10.8,356.006,0.015,1,,260.000,0.000,0
1,120.00,car_flow_E#10.9,362.519,0.000,1,,260.000,0.000,0
2,25.00,car_flow_E#10.0,17.658,12.506,0,,260.000,0.000,0
2,30.00,car_flow_E#10.1,40.436,14.121,0,,260.000,0.000,2
2,30.00,car_flow_E#10.0,80.974,12.615,0,,260.000,0.000,2
2,35.00,car_flow_E#10.2,19.446,14.950,0,,260.000,0.000,2
2,35.00,car_flow_E#10.1,110.700,14.120,0,,260.000,0.000,2
2,35.00,car_flow_E#10.0,144.230,12.775,0,,260.000,0.000,2
2,40.00,car_flow_E#10.3,29.956,13.097,0,,260.000,0.000,2
2,40.00,car_flow_E#10.2,93.948,14.809,0,,260.000,0.000,2
2,40.00,car_flow_E#10.1,180.838,13.883,0,,260.000,0.000,2
2,40.00,car_flow_E#10.0,207.157,12.520,0,,260.000,0.000,2
2,45.00,car_flow_E#10.3,94.974,13.060,0,,260.000,0.000,2
2,45.00,car_flow_E#10.2,168.494,14.770,0,,260.000,0.000,2
2,45.00,car_flow_E#10.1,247.967,13.127,0,,260.000,0.000,2
2,45.00,car_flow_E#10.0,270.297,12.732,0,,260.000,0.000,2
2,50.00,car_flow_E#10.3,160.044,13.052,0,,260.000,0.000,2
2,50.00,car_flow_E#10.2,242.927,14.953,0,,260.000,0.000,2
2,50.00,car_flow_E#10.1,312.630,12.985,0,,260.000,0.000,2
2,50.00,car_flow_E#10.0,333.463,12.726,0,,260.000,0.000,2
2,55.00,car_flow_E#10.3,225.197,13.131,0,,260.000,0.000,2
2,55.00,car_flow_E#10.2,317.516,14.884,0,,260.000,0.000,2
2,60.00,car_flow_E#10.5,12.644,12.798,0,,260.000,0.000,0
2,60.00,car_flow_E#10.4,59.742,12.134,0,,260.000,0.000,0
2,60.00,car_flow_E#10.3,290.302,12.964,0,,260.000,0.000,0
2,65.00,car_flow_E#10.5,76.031,12.820,0,,260.000,0.000,0
2,65.00,car_flow_E#10.4,120.931,12.256,0,,260.000,0.000,0
2,65.00,car_flow_E#10.3,351.210,8.413,0,,260.000,0.000,0
2,70.00,car_flow_E#10.5,139.511,12.820,0,,260.000,0.000,0
2,70.00,car_flow_E#10.4,182.262,12.144,0,,260.000,0.000,0
2,70.00,car_flow_E#10.3,362.519,0.000,0,,260.000,0.000,0
2,75.00,car_flow_E#10.6,45.229,14.132,0,,260.000,0.000,0
2,75.00,car_flow_E#10.5,202.659,12.686,0,,260.000,0.000,0
2,75.00,car_flow_E#10.4,243.515,12.367,0,,260.000,0.000,0
2,75.00,car_flow_E#10.3,362.519,0.000,0,,260.000,0.000,0
2,80.00,car_flow_E#10.7,49.031,13.769,0,,260.000,0.000,0
2,80.00,car_flow_E#10.6,116.072,14.278,0,,260.000,0.000,0
2,80.00,car_flow_E#10.5,266.037,12.540,0,,260.000,0.000,0
2,80.00,car_flow_E#10.4,304.902,12.322,0,,260.000,0.000,0
2,80.00,car_flow_E#10.3,362.519,0.000,0,,260.000,0.000,0
2,85.00,car_flow_E#10.7,118.214,13.793,0,,260.000,0.000,0
2,85.00,car_flow_E#10.6,186.625,14.082,0,,260.000,0.000,0
2,85.00,car_flow_E#10.5,329.542,12.631,0,,260.000,0.000,0
2,85.00,car_flow_E#10.4,363.265,12.121,0,,260.000,0.000,0
2,90.00,car_flow_E#10.7,187.529,13.761,0,,260.000,0.000,0
2,90.00,car_flow_E#10.6,257.320,14.269,0,,260.000,0.000,0
2,90.00,car_flow_E#10.5,362.519,0.002,0,,260.000,0.000,0
2,95.00,car_flow_E#10.8,30.925,12.775,0,,260.000,0.000,0
2,95.00,car_flow_E#10.7,256.861,13.984,0,,260.000,0.000,0
2,95.00,car_flow_E#10.6,326.097,11.257,0,,260.000,0.000,0
2,95.00,car_flow_E#10.5,362.519,0.000,0,,260.000,0.000,0
2,100.00,car_flow_E#10.8,95.572,12.898,0,,260.000,0.000,0
2,100.00,car_flow_E#10.7,324.720,11.677,0,,260.000,0.000,0
2,100.00,car_flow_E#10.5,362.519,0.000,0,,260.000,0.000,0
2,100.00,car_flow_E#10.9,2.560,14.216,1,,260.000,0.000,0
2,100.00,car_flow_E#10.6,358.156,5.390,1,,260.000,0.000,0
2,105.00,car_flow_E#10.10,57.168,15.807,0,,260.000,0.000,0
2,105.00,car_flow_E#10.8,160.284,12.932,0,,260.000,0.000,0
2,105.00,car_flow_E#10.7,354.288,1.572,0,,260.000,0.000,0
2,105.00,car_flow_E#10.5,362.519,0.000,0,,260.000,0.000,0
2,105.00,car_flow_E#10.9,72.971,14.098,1,,260.000,0.000,0
2,105.00,car_flow_E#10.6,362.519,0.000,1,,260.000,0.000,0
2,110.00,car_flow_E#10.10,135.983,15.878,0,,260.000,0.000,0
2,110.00,car_flow_E#10.8,224.873,12.809,0,,260.000,0.000,0
2,110.00,car_flow_E#10.9,143.449,14.168,1,,260.000,0.000,0
2,115.00,car_flow_E#10.11,7.793,12.453,0,,260.000,0.000,0
2,115.00,car_flow_E#10.10,213.504,15.670,0,,260.000,0.000,0
2,115.00,car_flow_E#10.8,289.443,12.835,0,,260.000,0.000,0
2,115.00,car_flow_E#10.9,177.350,3.448,1,,260.000,0.000,0
2,120.00,car_flow_E#10.11,69.576,12.272,0,,260.000,0.000,0
2,120.00,car_flow_E#10.10,292.527,15.836,0,,260.000,0.000,0
2,120.00,car_flow_E#10.8,354.051,12.861,0,,260.000,0.000,0
2,120.00,car_flow_E#10.9,195.136,6.530,1,,260.000,0.000,0
3,30.00,car_flow_E#10.0,37.366,15.528,1,,260.000,0.000,0
3,35.00,car_flow_E#10.0,115.432,15.665,1,,260.000,0.000,0
3,40.00,car_flow_E#10.1,24.911,13.277,0,,260.000,0.000,0
3,40.00,car_flow_E#10.0,193.528,15.698,0,,260.000,0.000,0
3,45.00,car_flow_E#10.2,22.427,13.092,0,,260.000,0.000,0
3,45.00,car_flow_E#10.1,91.278,13.144,0,,260.000,0.000,0
3,45.00,car_flow_E#10.0,271.361,15.514,0,,260.000,0.000,0
3,50.00,car_flow_E#10.3,30.213,12.885,0,,260.000,0.000,0
3,50.00,car_flow_E#10.2,87.374,12.949,0,,260.000,0.000,0
3,50.00,car_flow_E#10.1,157.765,13.391,0,,260.000,0.000,0
3,50.00,car_flow_E#10.0,344.575,10.649,0,,260.000,0.000,0
3,55.00,car_flow_E#10.3,95.343,13.128,0,,260.000,0.000,0
3,55.00,car_flow_E#10.2,152.300,12.858,0,,260.000,0.000,0
3,55.00,car_flow_E#10.1,224.281,13.419,0,,260.000,0.000,0
3,55.00,car_flow_E#10.0,362.519,0.000,0,,260.000,0.000,0
3,60.00,car_flow_E#10.3,160.574,13.086,0,,260.000,0.000,2
3,60.00,car_flow_E#10.2,217.367,13.113,0,,260.000,0.000,2
3,60.00,car_flow_E#10.1,290.699,13.140,0,,260.000,0.000,2
3,60.00,car_flow_E#10.0,362.519,0.000,0,,260.000,0.000,2
3,60.00,car_flow_E#10.4,5.087,12.778,1,,260.000,0.000,2
3,65.00,car_flow_E#10.3,225.733,12.881,0,,260.000,0.000,4
3,65.00,car_flow_E#10.2,282.323,12.897,0,,260.000,0.000,4
3,65.00,car_flow_E#10.1,345.057,5.971,0,,260.000,0.000,4
3,65.00,car_flow_E#10.0,362.519,0.000,0,,260.000,0.000,4
3,65.00,car_flow_E#10.5,20.166,14.353,1,,260.000,0.000,4
3,65.00,car_flow_E#10.4,68.669,12.821,1,,260.000,0.000,4
3,70.00,car_flow_E#10.6,54.233,13.320,0,,260.000,0.000,4
3,70.00,car_flow_E#10.3,290.829,12.909,0,,260.000,0.000,4
3,70.00,car_flow_E#10.2,340.601,7.695,0,,260.000,0.000,4
3,70.00,car_flow_E#10.0,362.519,0.000,0,,260.000,0.000,4
3,70.00,car_flow_E#10.5,92.270,14.369,1,,260.000,0.000,4
3,70.00,car_flow_E#10.4,132.215,12.787,1,,260.000,0.000,4
3,70.00,car_flow_E#10.1,362.519,0.000,1,,260.000,0.000,4
3,75.00,car_flow_E#10.6,120.764,12.273,0,,260.000,0.000,3
3,75.00,car_flow_E#10.3,340.230,5.302,0,,260.000,0.000,3
3,75.00,car_flow_E#10.2,355.686,0.368,0,,260.000,0.000,3
3,75.00,car_flow_E#10.0,362.519,0.000,0,,260.000,0.000,3
3,75.00,car_flow_E#10.7,46.310,14.878,1,,260.000,0.000,3
3,75.00,car_flow_E#10.5,144.156,5.744,1,,260.000,0.000,3
3,75.00,car_flow_E#10.4,160.582,2.969,1,,260.000,0.000,3
3,75.00,car_flow_E#10.1,362.519,0.000,1,,260.000,0.000,3
3,80.00,car_flow_E#10.8,42.529,12.149,0,,260.000,0.000,3
3,80.00,car_flow_E#10.6,187.084,13.556,0,,260.000,0.000,3
3,80.00,car_flow_E#10.3,349.388,0.150,0,,260.000,0.000,3
3,80.00,car_flow_E#10.2,356.016,0.002,0,,260.000,0.000,3
3,80.00,car_flow_E#10.0,362.519,0.000,0,,260.000,0.000,3
3,80.00,car_flow_E#10.9,20.190,15.316,1,,260.000,0.000,3
3,80.00,car_flow_E#10.7,118.384,12.245,1,,260.000,0.000,3
3,80.00,car_flow_E#10.5,159.150,2.909,1,,260.000,0.000,3
3,80.00,car_flow_E#10.4,177.682,6.591,1,,260.000,0.000,3
3,80.00,car_flow_E#10.1,362.519,0.000,1,,260.000,0.000,3
3,85.00,car_flow_E#10.10,38.470,13.005,0,,260.000,0.000,3
3,85.00,car_flow_E#10.8,103.087,12.170,0,,260.000,0.000,3
3,85.00,car_flow_E#10.7,160.167,6.974,0,,260.000,0.000,3
3,85.00,car_flow_E#10.4,232.339,10.213,0,,260.000,0.000,3
3,85.00,car_flow_E#10.6,254.198,13.446,0,,260.000,0.000,3
3,85.00,car_flow_E#10.3,355.582,4.073,0,,260.000,0.000,3
3,85.00,car_flow_E#10.9,96.841,15.236,1,,260.000,0.000,3
3,85.00,car_flow_E#10.5,176.331,6.551,1,,260.000,0.000,3
3,85.00,car_flow_E#10.1,363.415,0.000,1,,260.000,0.000,3
3,90.00,car_flow_E#10.10,104.086,13.231,0,,260.000,0.000,3
3,90.00,car_flow_E#10.8,163.567,12.162,0,,260.000,0.000,3
3,90.00,car_flow_E#10.7,215.370,10.716,0,,260.000,0.000,3
3,90.00,car_flow_E#10.4,291.220,12.649,0,,260.000,0.000,3
3,90.00,car_flow_E#10.6,321.046,12.470,0,,260.000,0.000,3
3,90.00,car_flow_E#10.3,362.519,0.000,0,,260.000,0.000,3
3,90.00,car_flow_E#10.9,173.298,15.218,1,,260.000,0.000,3
3,90.00,car_flow_E#10.5,233.190,10.101,1,,260.000,0.000,3
3,90.00,car_flow_E#10.1,363.415,0.000,1,,260.000,0.000,3
3,95.00,car_flow_E#10.10,169.768,13.119,0,256.595,260.000,3.405,2
3,95.00,car_flow_E#10.8,220.794,8.824,0,256.595,260.000,3.405,2
3,95.00,car_flow_E#10.7,246.610,2.642,0,256.595,260.000,3.405,2
3,95.00,car_flow_E#10.4,338.640,5.426,0,256.595,260.000,3.405,2
3,95.00,car_flow_E#10.6,353.734,1.979,0,256.595,260.000,3.405,2
3,95.00,car_flow_E#10.3,362.519,0.000,0,256.595,260.000,3.405,2
3,95.00,car_flow_E#10.9,219.893,9.778,1,256.595,260.000,3.405,2
3,95.00,car_flow_E#10.5,256.595,0.983,1,256.595,260.000,3.405,2
3,95.00,car_flow_E#10.1,363.415,0.000,1,256.595,260.000,3.405,2
3,100.00,car_flow_E#10.8,241.296,0.119,0,247.922,260.000,12.078,2
3,100.00,car_flow_E#10.7,250.908,0.099,0,247.922,260.000,12.078,2
3,100.00,car_flow_E#10.4,349.282,0.273,0,247.922,260.000,12.078,2
3,100.00,car_flow_E#10.6,356.004,0.016,0,247.922,260.000,12.078,2
3,100.00,car_flow_E#10.3,362.519,0.000,0,247.922,260.000,12.078,2
3,100.00,car_flow_E#10.12,7.528,12.537,1,247.922,260.000,12.078,2
3,100.00,car_flow_E#10.10,223.602,6.250,1,247.922,260.000,12.078,2
3,100.00,car_flow_E#10.9,247.922,0.461,1,247.922,260.000,12.078,2
3,100.00,car_flow_E#10.5,257.494,0.005,1,247.922,260.000,12.078,2
3,100.00,car_flow_E#10.1,363.415,0.000,1,247.922,260.000,12.078,2
3,105.00,car_flow_E#10.11,37.125,9.696,0,,260.000,0.000,2
3,105.00,car_flow_E#10.7,264.302,7.229,0,,260.000,0.000,2
3,105.00,car_flow_E#10.5,276.197,9.039,0,,260.000,0.000,2
3,105.00,car_flow_E#10.4,349.515,0.002,0,,260.000,0.000,2
3,105.00,car_flow_E#10.6,356.018,0.000,0,,260.000,0.000,2
3,105.00,car_flow_E#10.3,362.519,0.000,0,,260.000,0.000,2
3,105.00,car_flow_E#10.13,41.998,13.629,1,,260.000,0.000,2
3,105.00,car_flow_E#10.12,69.982,12.601,1,,260.000,0.000,2
3,105.00,car_flow_E#10.10,235.310,1.235,1,,260.000,0.000,2
3,105.00,car_flow_E#10.8,243.046,2.221,1,,260.000,0.000,2
3,105.00,car_flow_E#10.9,251.475,3.815,1,,260.000,0.000,2
3,105.00,car_flow_E#10.1,363.415,0.000,1,,260.000,0.000,2
3,110.00,car_flow_E#10.16,19.178,13.235,0,,260.000,0.000,0
3,110.00,car_flow_E#10.14,59.364,11.931,0,,260.000,0.000,0
3,110.00,car_flow_E#10.11,85.898,9.751,0,,260.000,0.000,0
3,110.00,car_flow_E#10.9,280.026,10.244,0,,260.000,0.000,0
3,110.00,car_flow_E#10.7,314.558,7.603,0,,260.000,0.000,0
3,110.00,car_flow_E#10.5,329.695,6.865,0,,260.000,0.000,0
3,110.00,car_flow_E#10.4,349.517,0.000,0,,260.000,0.000,0
3,110.00,car_flow_E#10.6,356.018,0.000,0,,260.000,0.000,0
3,110.00,car_flow_E#10.3,362.519,0.000,0,,260.000,0.000,0
3,110.00,car_flow_E#10.15,64.670,13.912,1,,260.000,0.000,0
3,110.00,car_flow_E#10.13,108.990,13.112,1,,260.000,0.000,0
3,110.00,car_flow_E#10.12,132.366,12.605,1,,260.000,0.000,0
3,110.00,car_flow_E#10.10,246.488,2.404,1,,260.000,0.000,0
3,110.00,car_flow_E#10.8,255.554,1.812,1,,260.000,0.000,0
3,110.00,car_flow_E#10.1,363.415,0.000,1,,260.000,0.000,0
3,115.00,car_flow_E#10.18,4.085,13.647,0,257.488,260.000,2.512,0
3,115.00,car_flow_E#10.16,84.655,12.785,0,257.488,260.000,2.512,0
3,115.00,car_flow_E#10.14,114.555,9.977,0,257.488,260.000,2.512,0
3,115.00,car_flow_E#10.11,134.149,8.710,0,257.488,260.000,2.512,0
3,115.00,car_flow_E#10.10,256.250,2.794,0,257.488,260.000,2.512,0
3,115.00,car_flow_E#10.9,321.183,4.624,0,257.488,260.000,2.512,0
3,115.00,car_flow_E#10.7,334.792,1.467,0,257.488,260.000,2.512,0
3,115.00,car_flow_E#10.5,342.781,0.275,0,257.488,260.000,2.512,0
3,115.00,car_flow_E#10.4,349.517,0.000,0,257.488,260.000,2.512,0
3,115.00,car_flow_E#10.6,356.018,0.000,0,257.488,260.000,2.512,0
3,115.00,car_flow_E#10.3,362.519,0.000,0,257.488,260.000,2.512,0
3,115.00,car_flow_E#10.17,56.526,14.932,1,257.488,260.000,2.512,0
3,115.00,car_flow_E#10.15,125.418,8.367,1,257.488,260.000,2.512,0
3,115.00,car_flow_E#10.13,148.502,3.840,1,257.488,260.000,2.512,0
3,115.00,car_flow_E#10.12,160.430,2.972,1,257.488,260.000,2.512,0
3,115.00,car_flow_E#10.8,257.488,0.013,1,257.488,260.000,2.512,0
3,115.00,car_flow_E#10.1,363.415,0.000,1,257.488,260.000,2.512,0
3,120.00,car_flow_E#10.19,9.397,13.494,0,,260.000,0.000,0
3,120.00,car_flow_E#10.18,72.422,13.557,0,,260.000,0.000,0
3,120.00,car_flow_E#10.16,143.558,11.118,0,,260.000,0.000,0
3,120.00,car_flow_E#10.14,164.863,9.715,0,,260.000,0.000,0
3,120.00,car_flow_E#10.11,182.551,9.765,0,,260.000,0.000,0
3,120.00,car_flow_E#10.8,258.166,1.622,0,,260.000,0.000,0
3,120.00,car_flow_E#10.10,293.690,12.260,0,,260.000,0.000,0
3,120.00,car_flow_E#10.9,333.926,1.584,0,,260.000,0.000,0
3,120.00,car_flow_E#10.7,342.227,0.808,0,,260.000,0.000,0
3,120.00,car_flow_E#10.4,349.517,0.000,0,,260.000,0.000,0
3,120.00,car_flow_E#10.6,356.018,0.000,0,,260.000,0.000,0
3,120.00,car_flow_E#10.3,362.519,0.000,0,,260.000,0.000,0
3,120.00,car_flow_E#10.17,120.474,8.533,1,,260.000,0.000,0
3,120.00,car_flow_E#10.15,145.338,2.882,1,,260.000,0.000,0
3,120.00,car_flow_E#10.13,159.848,2.841,1,,260.000,0.000,0
3,120.00,car_flow_E#10.12,177.851,6.438,1,,260.000,0.000,0
3,120.00,car_flow_E#10.5,353.062,3.062,1,,260.000,0.000,0
3,120.00,car_flow_E#10.1,363.415,0.000,1,,260.000,0.000,0
4,35.00,car_flow_E#10.1,24.710,13.349,0,,260.000,0.000,0
4,35.00,car_flow_E#10.0,65.991,14.297,0,,260.000,0.000,0
4,40.00,car_flow_E#10.1,91.909,13.336,0,,260.000,0.000,2
4,40.00,car_flow_E#10.0,137.642,14.408,0,,260.000,0.000,2
4,40.00,car_flow_E#10.2,8.605,14.512,1,,260.000,0.000,2
4,45.00,car_flow_E#10.1,159.106,13.418,0,,260.000,0.000,2
4,45.00,car_flow_E#10.0,209.068,14.198,0,,260.000,0.000,2
4,45.00,car_flow_E#10.2,81.646,14.538,1,,260.000,0.000,2
4,50.00,car_flow_E#10.1,226.049,13.452,0,,260.000,0.000,1
4,50.00,car_flow_E#10.0,280.440,14.223,0,,260.000,0.000,1
4,50.00,car_flow_E#10.2,154.698,14.532,1,,260.000,0.000,1
4,55.00,car_flow_E#10.1,293.288,13.341,0,,260.000,0.000,0
4,55.00,car_flow_E#10.0,347.958,9.628,0,,260.000,0.000,0
4,55.00,car_flow_E#10.2,197.880,8.835,1,,260.000,0.000,0
4,60.00,car_flow_E#10.1,346.394,5.562,0,,260.000,0.000,0
4,60.00,car_flow_E#10.0,362.519,0.000,0,,260.000,0.000,0
4,60.00,car_flow_E#10.4,14.191,14.540,1,,260.000,0.000,0
4,60.00,car_flow_E#10.3,49.487,14.574,1,,260.000,0.000,0
4,60.00,car_flow_E#10.2,247.318,5.980,1,,260.000,0.000,0
4,65.00,car_flow_E#10.2,282.659,11.984,0,,260.000,0.000,0
4,65.00,car_flow_E#10.4,86.474,14.493,1,,260.000,0.000,0
4,65.00,car_flow_E#10.3,122.266,14.683,1,,260.000,0.000,0
4,70.00,car_flow_E#10.2,348.971,9.279,0,,260.000,0.000,0
4,70.00,car_flow_E#10.5,37.632,12.714,1,,260.000,0.000,0
4,70.00,car_flow_E#10.4,141.061,6.551,1,,260.000,0.000,0
4,70.00,car_flow_E#10.3,158.783,3.931,1,,260.000,0.000,0
4,75.00,car_flow_E#10.2,362.519,0.000,0,,260.000,0.000,2
4,75.00,car_flow_E#10.5,100.511,12.605,1,,260.000,0.000,2
4,75.00,car_flow_E#10.4,157.615,3.004,1,,260.000,0.000,2
4,75.00,car_flow_E#10.3,177.722,6.743,1,,260.000,0.000,2
4,80.00,car_flow_E#10.2,362.519,0.000,0,,260.000,0.000,2
4,80.00,car_flow_E#10.5,153.497,8.582,1,,260.000,0.000,2
4,80.00,car_flow_E#10.4,174.703,6.246,1,,260.000,0.000,2
4,80.00,car_flow_E#10.3,233.550,9.988,1,,260.000,0.000,2
4,85.00,car_flow_E#10.3,288.822,14.552,0,,260.000,0.000,1
4,85.00,car_flow_E#10.5,178.106,6.280,1,,260.000,0.000,1
4,85.00,car_flow_E#10.4,229.861,10.728,1,,260.000,0.000,1
4,90.00,car_flow_E#10.6,40.892,14.325,0,,260.000,0.000,1
4,90.00,car_flow_E#10.4,286.983,14.378,0,,260.000,0.000,1
4,90.00,car_flow_E#10.3,353.182,7.768,0,,260.000,0.000,1
4,90.00,car_flow_E#10.5,231.024,10.604,1,,260.000,0.000,1
4,95.00,car_flow_E#10.7,10.313,16.334,0,,260.000,0.000,1
4,95.00,car_flow_E#10.6,111.735,14.128,0,,260.000,0.000,1
4,95.00,car_flow_E#10.5,285.026,12.526,0,,260.000,0.000,1
4,95.00,car_flow_E#10.4,344.314,6.354,0,,260.000,0.000,1
4,95.00,car_flow_E#10.3,362.519,0.000,0,,260.000,0.000,1
4,100.00,car_flow_E#10.7,91.705,16.301,0,,260.000,0.000,0
4,100.00,car_flow_E#10.6,182.556,14.289,0,,260.000,0.000,0
4,100.00,car_flow_E#10.5,347.041,11.944,0,,260.000,0.000,0
4,100.00,car_flow_E#10.4,363.416,0.000,1,,260.000,0.000,0
4,105.00,car_flow_E#10.8,58.166,12.008,0,,260.000,0.000,0
4,105.00,car_flow_E#10.7,173.103,16.138,0,,260.000,0.000,0
