episode,time_s,vehicle_id,position_m,speed_mps,lane,tail_pos_m,rear_pos_m,queue_length_m,ttc_conflicts
1,40.00,car_flow_E#10.0,55.342,13.773,0,,260.000,0.000,0
1,45.00,car_flow_E#10.0,123.881,13.703,0,,260.000,0.000,0
1,50.00,car_flow_E#10.0,192.491,13.786,0,,260.000,0.000,0
1,55.00,car_flow_E#10.0,260.980,13.709,0,,260.000,0.000,0
1,60.00,car_flow_E#10.0,329.456,13.842,0,,260.000,0.000,0
1,65.00,car_flow_E#10.1,59.096,12.300,0,,260.000,0.000,0
1,70.00,car_flow_E#10.2,29.336,11.402,0,,260.000,0.000,0
1,70.00,car_flow_E#10.1,120.571,12.344,0,,260.000,0.000,0
1,75.00,car_flow_E#10.4,31.789,13.470,0,,260.000,0.000,0
1,75.00,car_flow_E#10.2,85.715,11.331,0,,260.000,0.000,0
1,75.00,car_flow_E#10.1,182.121,12.201,0,,260.000,0.000,0
1,75.00,car_flow_E#10.3,60.328,13.379,1,,260.000,0.000,0
1,80.00,car_flow_E#10.4,98.512,13.323,0,,260.000,0.000,0
1,80.00,car_flow_E#10.2,141.922,11.118,0,,260.000,0.000,0
1,80.00,car_flow_E#10.1,243.529,12.227,0,,260.000,0.000,0
1,80.00,car_flow_E#10.5,76.655,15.409,1,,260.000,0.000,0
1,80.00,car_flow_E#10.3,127.373,13.492,1,,260.000,0.000,0
1,85.00,car_flow_E#10.4,165.303,13.458,0,,260.000,0.000,0
1,85.00,car_flow_E#10.2,198.275,11.387,0,,260.000,0.000,0
1,85.00,car_flow_E#10.1,304.941,12.255,0,,260.000,0.000,0
1,85.00,car_flow_E#10.6,13.016,14.833,1,,260.000,0.000,0
1,85.00,car_flow_E#10.5,137.272,7.408,1,,260.000,0.000,0
1,85.00,car_flow_E#10.3,158.124,2.876,1,,260.000,0.000,0
1,90.00,car_flow_E#10.7,32.137,13.334,0,,260.000,0.000,0
1,90.00,car_flow_E#10.4,230.488,12.369,0,,260.000,0.000,0
1,90.00,car_flow_E#10.2,254.634,11.142,0,,260.000,0.000,0
1,90.00,car_flow_E#10.1,357.837,5.470,0,,260.000,0.000,0
1,90.00,car_flow_E#10.6,87.469,14.800,1,,260.000,0.000,0
1,90.00,car_flow_E#10.5,155.519,3.143,1,,260.000,0.000,0
1,90.00,car_flow_E#10.3,174.967,6.491,1,,260.000,0.000,0
1,95.00,car_flow_E#10.9,37.603,13.954,0,,260.000,0.000,0
1,95.00,car_flow_E#10.8,65.444,13.465,0,,260.000,0.000,0
1,95.00,car_flow_E#10.7,99.220,13.427,0,,260.000,0.000,0
1,95.00,car_flow_E#10.2,310.681,11.155,0,,260.000,0.000,0
1,95.00,car_flow_E#10.1,363.419,0.000,0,,260.000,0.000,0
1,95.00,car_flow_E#10.10,31.329,15.769,1,,260.000,0.000,0
1,95.00,car_flow_E#10.6,148.200,9.440,1,,260.000,0.000,0
1,95.00,car_flow_E#10.5,172.997,6.480,1,,260.000,0.000,0
1,95.00,car_flow_E#10.3,232.775,13.375,1,,260.000,0.000,0
1,95.00,car_flow_E#10.4,290.360,11.455,1,,260.000,0.000,0
1,100.00,car_flow_E#10.9,107.511,13.845,0,,260.000,0.000,0
1,100.00,car_flow_E#10.8,132.990,13.460,0,,260.000,0.000,0
1,100.00,car_flow_E#10.7,166.377,13.363,0,,260.000,0.000,0
1,100.00,car_flow_E#10.10,109.631,15.617,1,,260.000,0.000,0
1,100.00,car_flow_E#10.6,170.200,2.771,1,,260.000,0.000,0
1,100.00,car_flow_E#10.5,231.267,15.435,1,,260.000,0.000,0
1,100.00,car_flow_E#10.3,293.140,10.045,1,,260.000,0.000,0
1,100.00,car_flow_E#10.4,319.487,6.644,1,,260.000,0.000,0
1,100.00,car_flow_E#10.2,352.031,3.646,1,,260.000,0.000,0
1,100.00,car_flow_E#10.1,363.419,0.000,1,,260.000,0.000,0
1,105.00,car_flow_E#10.11,21.939,11.343,0,,260.000,0.000,0
1,105.00,car_flow_E#10.9,177.402,13.766,0,,260.000,0.000,0
1,105.00,car_flow_E#10.8,200.342,13.433,0,,260.000,0.000,0
1,105.00,car_flow_E#10.7,233.505,13.499,0,,260.000,0.000,0
1,105.00,car_flow_E#10.12,31.724,14.509,1,,260.000,0.000,0
1,105.00,car_flow_E#10.10,165.419,8.580,1,,260.000,0.000,0
1,105.00,car_flow_E#10.6,186.912,6.394,1,,260.000,0.000,0
1,105.00,car_flow_E#10.5,302.632,11.027,1,,260.000,0.000,0
1,105.00,car_flow_E#10.3,334.381,4.605,1,,260.000,0.000,0
1,105.00,car_flow_E#10.4,348.127,2.054,1,,260.000,0.000,0
1,105.00,car_flow_E#10.2,356.885,0.041,1,,260.000,0.000,0
1,105.00,car_flow_E#10.1,363.419,0.000,1,,260.000,0.000,0
1,110.00,car_flow_E#10.14,5.177,14.534,0,,260.000,0.000,0
1,110.00,car_flow_E#10.11,79.281,11.437,0,,260.000,0.000,0
1,110.00,car_flow_E#10.9,246.062,13.668,0,,260.000,0.000,0
1,110.00,car_flow_E#10.8,267.776,13.448,0,,260.000,0.000,0
1,110.00,car_flow_E#10.7,299.099,11.055,0,,260.000,0.000,0
1,110.00,car_flow_E#10.5,334.224,2.344,0,,260.000,0.000,0
1,110.00,car_flow_E#10.13,52.380,13.561,1,,260.000,0.000,0
1,110.00,car_flow_E#10.12,103.823,14.489,1,,260.000,0.000,0
1,110.00,car_flow_E#10.10,190.547,6.529,1,,260.000,0.000,0
1,110.00,car_flow_E#10.6,244.970,14.782,1,,260.000,0.000,0
1,110.00,car_flow_E#10.3,343.737,0.189,1,,260.000,0.000,0
1,110.00,car_flow_E#10.4,350.404,0.015,1,,260.000,0.000,0
1,110.00,car_flow_E#10.2,356.918,0.000,1,,260.000,0.000,0
1,110.00,car_flow_E#10.1,363.419,0.000,1,,260.000,0.000,0
1,115.00,car_flow_E#10.15,6.325,14.055,0,,260.000,0.000,0
1,115.00,car_flow_E#10.14,77.778,14.420,0,,260.000,0.000,0
1,115.00,car_flow_E#10.11,136.739,11.551,0,,260.000,0.000,0
1,115.00,car_flow_E#10.9,304.567,9.911,0,,260.000,0.000,0
1,115.00,car_flow_E#10.8,323.263,8.824,0,,260.000,0.000,0
1,115.00,car_flow_E#10.7,349.915,13.162,0,,260.000,0.000,0
1,115.00,car_flow_E#10.13,120.733,13.598,1,,260.000,0.000,0
1,115.00,car_flow_E#10.12,175.692,14.551,1,,260.000,0.000,0
1,115.00,car_flow_E#10.10,249.526,15.627,1,,260.000,0.000,0
1,115.00,car_flow_E#10.6,314.504,10.898,1,,260.000,0.000,0
1,115.00,car_flow_E#10.3,348.553,3.994,1,,260.000,0.000,0
1,115.00,car_flow_E#10.4,358.198,5.321,1,,260.000,0.000,0
1,120.00,car_flow_E#10.15,75.909,13.833,0,,260.000,0.000,0
