episode,time_s,vehicle_id,position_m,speed_mps,lane,tail_pos_m,rear_pos_m,queue_length_m,ttc_conflicts
1,25.00,car_flow_E#10.0,35.098,16.082,0,,260.000,0.000,0
1,30.00,car_flow_E#10.0,115.169,15.935,0,,260.000,0.000,0
1,35.00,car_flow_E#10.2,28.605,14.236,0,,260.000,0.000,0
1,35.00,car_flow_E#10.1,62.892,14.146,0,,260.000,0.000,0
1,35.00,car_flow_E#10.0,195.002,15.882,0,,260.000,0.000,0
1,40.00,car_flow_E#10.2,100.568,14.486,0,,260.000,0.000,0
1,40.00,car_flow_E#10.1,134.435,14.260,0,,260.000,0.000,0
1,40.00,car_flow_E#10.0,274.920,16.097,0,,260.000,0.000,0
1,45.00,car_flow_E#10.2,172.470,14.402,0,,260.000,0.000,0
1,45.00,car_flow_E#10.1,205.912,14.303,0,,260.000,0.000,0
1,45.00,car_flow_E#10.0,347.516,9.704,0,,260.000,0.000,0
1,50.00,car_flow_E#10.3,6.391,14.617,0,,260.000,0.000,0
1,50.00,car_flow_E#10.2,244.414,14.399,0,,260.000,0.000,0
1,50.00,car_flow_E#10.1,277.496,14.155,0,,260.000,0.000,0
1,50.00,car_flow_E#10.0,362.519,0.000,0,,260.000,0.000,0
1,55.00,car_flow_E#10.4,0.903,14.384,0,,260.000,0.000,0
1,55.00,car_flow_E#10.3,78.946,14.601,0,,260.000,0.000,0
1,55.00,car_flow_E#10.2,314.223,13.493,0,,260.000,0.000,0
1,55.00,car_flow_E#10.0,362.519,0.000,0,,260.000,0.000,0
1,55.00,car_flow_E#10.1,340.609,10.349,1,,260.000,0.000,0
1,60.00,car_flow_E#10.4,72.256,14.339,0,,260.000,0.000,0
1,60.00,car_flow_E#10.3,151.374,14.379,0,,260.000,0.000,0
1,60.00,car_flow_E#10.2,352.458,2.736,0,,260.000,0.000,0
1,60.00,car_flow_E#10.0,362.519,0.000,0,,260.000,0.000,0
1,60.00,car_flow_E#10.5,54.714,16.741,1,,260.000,0.000,0
1,60.00,car_flow_E#10.1,362.397,0.994,1,,260.000,0.000,0
1,65.00,car_flow_E#10.6,25.908,11.686,0,,260.000,0.000,0
1,65.00,car_flow_E#10.4,143.385,14.165,0,,260.000,0.000,0
1,65.00,car_flow_E#10.3,224.031,14.501,0,,260.000,0.000,0
1,65.00,car_flow_E#10.0,362.519,0.000,0,,260.000,0.000,0
1,65.00,car_flow_E#10.5,138.508,16.786,1,,260.000,0.000,0
1,65.00,car_flow_E#10.2,355.992,0.032,1,,260.000,0.000,0
1,65.00,car_flow_E#10.1,362.519,0.000,1,,260.000,0.000,0
1,70.00,car_flow_E#10.6,84.995,11.753,0,,260.000,0.000,0
1,70.00,car_flow_E#10.4,214.546,14.167,0,,260.000,0.000,0
1,70.00,car_flow_E#10.3,296.617,14.545,0,,260.000,0.000,0
1,70.00,car_flow_E#10.0,362.519,0.000,0,,260.000,0.000,0
1,70.00,car_flow_E#10.5,185.666,6.191,1,,260.000,0.000,0
1,70.00,car_flow_E#10.2,356.018,0.000,1,,260.000,0.000,0
1,70.00,car_flow_E#10.1,362.519,0.000,1,,260.000,0.000,0
1,75.00,car_flow_E#10.8,21.765,14.116,0,,260.000,0.000,0
1,75.00,car_flow_E#10.7,59.285,14.083,0,,260.000,0.000,0
1,75.00,car_flow_E#10.6,143.821,11.779,0,,260.000,0.000,0
1,75.00,car_flow_E#10.4,286.047,14.158,0,,260.000,0.000,0
1,75.00,car_flow_E#10.3,348.020,5.123,0,,260.000,0.000,0
1,75.00,car_flow_E#10.0,362.519,0.000,0,,260.000,0.000,0
1,75.00,car_flow_E#10.5,207.539,6.616,1,,260.000,0.000,0
1,75.00,car_flow_E#10.2,356.018,0.000,1,,260.000,0.000,0
1,75.00,car_flow_E#10.1,362.519,0.000,1,,260.000,0.000,0
1,80.00,car_flow_E#10.9,14.241,12.391,0,,260.000,0.000,0
1,80.00,car_flow_E#10.8,92.204,13.988,0,,260.000,0.000,0
1,80.00,car_flow_E#10.7,129.829,14.196,0,,260.000,0.000,0
1,80.00,car_flow_E#10.6,202.771,11.632,0,,260.000,0.000,0
