episode,time_s,vehicle_id,position_m,speed_mps,lane,tail_pos_m,rear_pos_m,queue_length_m,ttc_conflicts
1,26.00,car_flow_E#10.0,0.718,12.610,0,,260.000,0.000,9
1,31.00,car_flow_E#10.0,59.262,11.397,0,,260.000,0.000,8
1,36.00,car_flow_E#10.0,119.525,12.021,0,,260.000,0.000,7
1,36.00,car_flow_E#10.1,19.575,13.594,1,,260.000,0.000,7
1,41.00,car_flow_E#10.0,178.975,11.527,0,,260.000,0.000,12
1,41.00,car_flow_E#10.1,86.412,13.649,1,,260.000,0.000,12
1,46.00,car_flow_E#10.2,38.393,12.343,0,,260.000,0.000,20
1,46.00,car_flow_E#10.0,240.947,12.729,0,,260.000,0.000,20
1,46.00,car_flow_E#10.3,30.624,15.150,1,,260.000,0.000,20
1,46.00,car_flow_E#10.1,144.738,7.174,1,,260.000,0.000,20
1,51.00,car_flow_E#10.2,101.255,12.087,0,,260.000,0.000,25
1,51.00,car_flow_E#10.1,156.260,2.500,0,,260.000,0.000,25
1,51.00,car_flow_E#10.0,300.702,11.650,0,,260.000,0.000,25
1,51.00,car_flow_E#10.3,107.710,15.249,1,,260.000,0.000,25
1,56.00,car_flow_E#10.2,158.396,10.273,0,,260.000,0.000,34
1,56.00,car_flow_E#10.1,186.808,10.240,0,,260.000,0.000,34
1,56.00,car_flow_E#10.0,344.458,3.432,0,,260.000,0.000,34
1,56.00,car_flow_E#10.3,160.548,5.691,1,,260.000,0.000,34
1,61.00,car_flow_E#10.3,180.691,6.825,0,,260.000,0.000,43
1,61.00,car_flow_E#10.2,214.622,12.472,0,,260.000,0.000,43
1,61.00,car_flow_E#10.1,252.565,13.322,0,,260.000,0.000,43
1,61.00,car_flow_E#10.0,360.820,2.125,0,,260.000,0.000,43
1,66.00,car_flow_E#10.3,242.131,14.759,0,,260.000,0.000,49
1,66.00,car_flow_E#10.2,277.887,12.911,0,,260.000,0.000,49
1,66.00,car_flow_E#10.1,319.754,13.530,0,,260.000,0.000,49
1,66.00,car_flow_E#10.0,362.519,0.008,0,,260.000,0.000,49
1,71.00,car_flow_E#10.3,312.170,13.269,0,,260.000,0.000,49
1,71.00,car_flow_E#10.2,335.228,8.897,0,,260.000,0.000,49
1,71.00,car_flow_E#10.0,362.519,0.000,0,,260.000,0.000,49
1,71.00,car_flow_E#10.1,361.239,2.979,1,,260.000,0.000,49
1,76.00,car_flow_E#10.3,338.601,1.700,0,,260.000,0.000,56
1,76.00,car_flow_E#10.2,353.166,3.679,0,,260.000,0.000,56
1,76.00,car_flow_E#10.0,362.519,0.000,0,,260.000,0.000,56
1,76.00,car_flow_E#10.1,362.515,0.005,1,,260.000,0.000,56
1,81.00,car_flow_E#10.3,349.486,0.211,0,,260.000,0.000,51
1,81.00,car_flow_E#10.2,356.015,0.019,0,,260.000,0.000,51
1,81.00,car_flow_E#10.0,362.519,0.000,0,,260.000,0.000,51
1,81.00,car_flow_E#10.1,362.519,0.000,1,,260.000,0.000,51
1,86.00,car_flow_E#10.3,353.125,2.693,0,,260.000,0.000,56
1,96.00,car_flow_E#10.4,34.362,13.406,0,,260.000,0.000,55
1,96.00,car_flow_E#10.6,3.814,9.961,1,,260.000,0.000,55
1,96.00,car_flow_E#10.5,26.649,12.069,1,,260.000,0.000,55
1,101.00,car_flow_E#10.4,100.890,13.674,0,,260.000,0.000,61
1,101.00,car_flow_E#10.7,34.138,12.595,1,,260.000,0.000,61
1,101.00,car_flow_E#10.6,66.638,11.931,1,,260.000,0.000,61
1,101.00,car_flow_E#10.5,92.760,13.019,1,,260.000,0.000,61
1,106.00,car_flow_E#10.9,0.519,12.372,0,,260.000,0.000,60
1,106.00,car_flow_E#10.6,129.104,12.131,0,,260.000,0.000,60
1,106.00,car_flow_E#10.4,167.440,12.801,0,,260.000,0.000,60
1,106.00,car_flow_E#10.8,54.693,13.659,1,,260.000,0.000,60
1,106.00,car_flow_E#10.7,99.082,13.139,1,,260.000,0.000,60
1,106.00,car_flow_E#10.5,152.229,7.969,1,,260.000,0.000,60
1,111.00,car_flow_E#10.9,60.189,12.052,0,,260.000,0.000,57
1,111.00,car_flow_E#10.6,161.084,1.681,0,,260.000,0.000,57
1,111.00,car_flow_E#10.5,173.058,5.360,0,,260.000,0.000,57
1,111.00,car_flow_E#10.4,234.934,13.438,0,,260.000,0.000,57
1,111.00,car_flow_E#10.11,28.133,13.710,1,,260.000,0.000,57
1,111.00,car_flow_E#10.10,51.940,12.749,1,,260.000,0.000,57
1,111.00,car_flow_E#10.8,118.998,10.886,1,,260.000,0.000,57
1,111.00,car_flow_E#10.7,145.255,3.963,1,,260.000,0.000,57
1,116.00,car_flow_E#10.9,119.334,11.912,0,,260.000,0.000,53
1,116.00,car_flow_E#10.7,156.825,2.845,0,,260.000,0.000,53
1,116.00,car_flow_E#10.6,202.970,12.968,0,,260.000,0.000,53
1,116.00,car_flow_E#10.5,231.020,13.562,0,,260.000,0.000,53
1,116.00,car_flow_E#10.4,302.921,13.367,0,,260.000,0.000,53
1,116.00,car_flow_E#10.11,94.039,12.943,1,,260.000,0.000,53
1,116.00,car_flow_E#10.10,114.848,11.076,1,,260.000,0.000,53
1,116.00,car_flow_E#10.8,142.323,1.000,1,,260.000,0.000,53
